ts,decision,label,buy_prob,alpha,tradeable,is_flat,ticks,neutral_prob,aux_label_short,atr_1t,cvd_divergence,ema_21,ema_50,ema_8,last_price,last_zscore,mean_drift_pct,micro_imbalance,micro_slope,rv_10,struct_fvg_down_present,struct_fvg_up_present,struct_ob_bear_present,struct_ob_bull_present,struct_pivot_swipe_down,struct_pivot_swipe_up,ta_bb_bw,ta_bb_pctb,ta_macd_hist,ta_rsi14,tod_cos,tod_sin,vwap_reversion_flag,wick_extreme_down,wick_extreme_up
2025-10-29 09:15:00,TRAINLOG,SELL,0.5,0.0,True,False,0,,,18.43920200892847,0.0,26062.166875583942,26050.681854885726,26059.69819504669,26059.5,0.21379613659026422,-3.990648880254355e-05,0.0,0.0,0.0006085961947174751,0.0,0.0,0.0,0.0,0.0,0.0,0.0022138591805189096,0.3563950610748254,-2.725713269411879,47.88615639679426,-0.7223639620597555,0.6915130557822695,0.0,1.0,0.0
2025-10-29 09:20:00,TRAINLOG,SELL,0.5,0.0,True,False,0,,,17.524972098214025,0.0,26061.583523258127,26050.880605674523,26058.820818369648,26055.75,0.015184606242336914,-7.884597188638765e-05,0.0,0.0,0.0006015058038019115,0.0,0.0,0.0,0.0,0.0,0.0,0.0022302653272283776,0.2954857342678905,-2.550614797071974,39.53129818069652,-0.737277336810124,0.6755902076156604,0.0,0.0,0.0
2025-10-29 09:25:00,TRAINLOG,BUY,0.5,0.0,True,False,0,,,19.192857142856933,0.0,26057.994112052842,26049.7519544716,26050.660636509725,26022.1,-1.74939967750699,-0.00014682559368354165,0.0,0.0,0.0006898130281108512,0.0,0.0,0.0,0.0,0.0,0.0,0.00267036849166909,-0.11470186132994721,-4.475718373076349,30.99292638197447,-0.7518398074789776,0.6593458151000686,0.0,0.0,0.0
2025-10-29 09:30:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,19.61428571428587,0.0,26056.235556411677,26049.31658370801,26047.991606174233,26038.65,-0.8579094187887113,-2.796955648467492e-05,0.0,0.0,0.0007117122088642593,0.0,0.0,0.0,0.0,1.0,0.0,0.0027500293639209548,0.16298552382148407,-4.402423003609966,40.9742895805146,-0.7660444431189779,0.6427876096865395,0.0,0.0,0.0
2025-10-29 09:35:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,19.475000000000364,0.0,26055.29596037425,26049.182600033186,26047.526804802183,26045.9,-0.4886837119054371,1.5039145339268423e-05,0.0,0.0,0.0007159210317233903,0.0,0.0,0.0,0.0,0.0,0.0,0.0027123643140831754,0.28684150577825823,-3.6638824158884393,43.669386680705664,-0.7798844830928816,0.6259234721840592,0.0,0.0,0.0
2025-10-29 09:40:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,19.617857142857506,0.0,26053.9508730675,26048.84210591424,26045.96529262392,26040.5,-0.8090009498177549,-4.716487390559188e-05,0.0,0.0,0.0007054390349743053,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137684127772313,0.23804465098064495,-3.3460372494368937,40.51336332363119,-0.7933533402912353,0.6087614290087204,0.0,0.0,0.0
2025-10-29 09:45:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,18.725000000000623,0.0,26052.61897551591,26048.46790568231,26044.484116485273,26039.3,-0.8702858257905007,-0.0001609741850308488,0.0,0.0,0.0005957513006181499,0.0,0.0,0.0,0.0,0.0,0.0,0.002774935011344033,0.2464673344658778,-3.0328773078883304,43.94374282433949,-0.8064446042674824,0.5913096483635826,0.0,0.0,1.0
2025-10-29 09:50:00,TRAINLOG,BUY,0.5,0.0,True,False,0,,,17.89285714285766,0.0,26051.79452319628,26048.275046635947,26044.276535044104,26043.55,-0.658544413522203,-2.598530402037058e-05,0.0,0.0,0.0004919364387572505,0.0,0.0,0.0,0.0,0.0,0.0,0.0025686664173068348,0.3240631899911219,-2.3843515274705647,49.25327644010953,-0.8191520442889916,0.5735764363510464,0.0,0.0,0.0
2025-10-29 09:55:00,TRAINLOG,BUY,0.5,0.0,True,False,0,,,17.828571428572104,0.0,26052.0222938148,26048.51131931689,26046.503971700968,26054.3,-0.091019014997463,-2.117612933746349e-05,0.0,0.0,0.0004959507568628843,0.0,0.0,0.0,0.0,0.0,0.0,0.002163728057931688,0.5176061733374115,-1.1393724951684652,53.58501609599051,-0.8314696123025453,0.5555702330196022,0.0,0.0,0.0
2025-10-30 05:05:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,27.421400669642285,0.0,25949.754953368058,25964.75106712402,25939.653868239267,25938.05,0.0,-8.746511115464984e-06,0.0,0.0,0.000791288976580513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1616144166306501,40.25248344370824,0.27982901403099203,0.9600498543859287,0.0,0.0,0.0
