2025-12-12T14:07:09.899378+05:30,26144.1992,0.00,3660825.00,26143.4364,1800.00
2025-12-12T14:07:11.235617+05:30,26144.1992,0.00,3660825.00,26143.4364,1800.00
2025-12-12T14:07:11.503055+05:30,26144.1992,0.00,3660825.00,26143.4364,1800.00
2025-12-12T14:07:13.025409+05:30,26147.0000,3525.00,3664350.00,26144.3721,5325.00
2025-12-12T14:07:13.100420+05:30,26147.0000,75.00,3664425.00,26144.3867,5400.00
2025-12-12T14:07:14.629173+05:30,26147.5000,3300.00,3667725.00,26144.9982,8700.00
2025-12-12T14:07:14.911641+05:30,26147.5000,0.00,3667725.00,26144.9982,8700.00
2025-12-12T14:07:16.242553+05:30,26147.6992,450.00,3668175.00,26145.0687,9150.00
2025-12-12T14:07:16.495452+05:30,26147.6992,0.00,3668175.00,26145.0687,9150.00
2025-12-12T14:07:18.041507+05:30,26148.6992,375.00,3668550.00,26145.1459,9525.00
2025-12-12T14:07:18.120786+05:30,26148.6992,0.00,3668550.00,26145.1459,9525.00
2025-12-12T14:07:19.651657+05:30,26148.1992,450.00,3669000.00,26145.2219,9075.00
2025-12-12T14:07:19.912247+05:30,26148.1992,75.00,3669075.00,26145.2342,9000.00
2025-12-12T14:07:21.257264+05:30,26148.1992,75.00,3669150.00,26145.2464,8925.00
2025-12-12T14:07:21.542475+05:30,26148.1992,0.00,3669150.00,26145.2464,8925.00
2025-12-12T14:07:23.063436+05:30,26148.1992,150.00,3669300.00,26145.2706,8775.00
2025-12-12T14:07:23.122169+05:30,26148.1992,0.00,3669300.00,26145.2706,8775.00
2025-12-12T14:07:24.662407+05:30,26150.0000,19500.00,3688800.00,26147.7055,28275.00
2025-12-12T14:07:24.944260+05:30,26150.0000,150.00,3688950.00,26147.7146,28425.00
2025-12-12T14:07:26.268779+05:30,26150.0000,750.00,3689700.00,26147.7588,29175.00
2025-12-12T14:07:26.529261+05:30,26150.0996,450.00,3690150.00,26147.7856,29625.00
2025-12-12T14:07:28.062176+05:30,26149.5000,25200.00,3715350.00,26148.4562,4425.00
2025-12-12T14:07:28.141257+05:30,26149.5000,0.00,3715350.00,26148.4562,4425.00
2025-12-12T14:07:29.670084+05:30,26150.0000,450.00,3715800.00,26148.4669,4875.00
2025-12-12T14:07:29.919542+05:30,26150.0000,75.00,3715875.00,26148.4687,4950.00
2025-12-12T14:07:31.259797+05:30,26150.3008,2250.00,3718125.00,26148.5300,7200.00
2025-12-12T14:07:31.541700+05:30,26150.3008,0.00,3718125.00,26148.5300,7200.00
2025-12-12T14:07:32.865504+05:30,26150.0000,225.00,3718350.00,26148.5349,6975.00
2025-12-12T14:07:33.150403+05:30,26150.0000,0.00,3718350.00,26148.5349,6975.00
2025-12-12T14:07:34.461810+05:30,26147.0000,375.00,3718725.00,26148.5264,6600.00
2025-12-12T14:07:34.757082+05:30,26147.0000,0.00,3718725.00,26148.5264,6600.00
2025-12-12T14:07:36.281856+05:30,26150.0996,1275.00,3720000.00,26148.5555,7875.00
2025-12-12T14:07:36.351289+05:30,26150.1992,150.00,3720150.00,26148.5590,8025.00
2025-12-12T14:07:37.895733+05:30,26148.4004,12225.00,3732375.00,26148.5352,-4200.00
2025-12-12T14:07:38.186404+05:30,26148.4004,0.00,3732375.00,26148.5352,-4200.00
2025-12-12T14:07:39.480599+05:30,26148.3008,75.00,3732450.00,26148.5350,-4275.00
2025-12-12T14:07:39.786703+05:30,26148.3008,0.00,3732450.00,26148.5350,-4275.00
2025-12-12T14:07:41.095619+05:30,26148.5000,1050.00,3733500.00,26148.5346,-3225.00
2025-12-12T14:07:41.385481+05:30,26148.5000,0.00,3733500.00,26148.5346,-3225.00
2025-12-12T14:07:42.674273+05:30,26147.5000,75.00,3733575.00,26148.5336,-3300.00
2025-12-12T14:07:43.061866+05:30,26147.5000,0.00,3733575.00,26148.5336,-3300.00
2025-12-12T14:07:44.494162+05:30,26145.0996,300.00,3733875.00,26148.5212,-3600.00
2025-12-12T14:07:44.571061+05:30,26145.0996,0.00,3733875.00,26148.5212,-3600.00
2025-12-12T14:07:46.091764+05:30,26145.0000,75.00,3733950.00,26148.5180,-3675.00
2025-12-12T14:07:46.150278+05:30,26145.3008,75.00,3734025.00,26148.5151,-3600.00
2025-12-12T14:07:47.706226+05:30,26145.9004,450.00,3734475.00,26148.5010,-3150.00
2025-12-12T14:07:48.000877+05:30,26145.9004,0.00,3734475.00,26148.5010,-3150.00
2025-12-12T14:07:49.296793+05:30,26146.0000,75.00,3734550.00,26148.4988,-3075.00
2025-12-12T14:07:49.567478+05:30,26146.0000,0.00,3734550.00,26148.4988,-3075.00
2025-12-12T14:07:51.101298+05:30,26146.1992,75.00,3734625.00,26148.4967,-3000.00
2025-12-12T14:07:51.183143+05:30,26146.1992,0.00,3734625.00,26148.4967,-3000.00
2025-12-12T14:07:52.789660+05:30,26146.1992,450.00,3735075.00,26148.4845,-2550.00
2025-12-12T14:07:52.986660+05:30,26146.1992,0.00,3735075.00,26148.4845,-2550.00
2025-12-12T14:07:54.311548+05:30,26148.0000,1050.00,3736125.00,26148.4785,-1500.00
2025-12-12T14:07:54.568243+05:30,26148.0000,0.00,3736125.00,26148.4785,-1500.00
2025-12-12T14:07:56.096361+05:30,26148.0996,75.00,3736200.00,26148.4782,-1425.00
2025-12-12T14:07:56.175383+05:30,26148.0996,0.00,3736200.00,26148.4782,-1425.00
2025-12-12T14:07:57.716570+05:30,26148.1992,450.00,3736650.00,26148.4767,-975.00
2025-12-12T14:07:57.982548+05:30,26148.0000,450.00,3737100.00,26148.4742,-1425.00
2025-12-12T14:07:59.306110+05:30,26148.0000,75.00,3737175.00,26148.4738,-1500.00
2025-12-12T14:07:59.590130+05:30,26148.0000,0.00,3737175.00,26148.4738,-1500.00
2025-12-12T14:08:01.116718+05:30,26148.0000,0.00,3737175.00,26148.4738,-1500.00
2025-12-12T14:08:01.187663+05:30,26148.0000,0.00,3737175.00,26148.4738,-1500.00
2025-12-12T14:08:02.722164+05:30,26150.5996,1500.00,3738675.00,26148.5101,0.00
2025-12-12T14:08:02.980219+05:30,26150.5996,0.00,3738675.00,26148.5101,0.00
2025-12-12T14:08:04.324514+05:30,26148.0000,150.00,3738825.00,26148.5093,-150.00
2025-12-12T14:08:04.582288+05:30,26148.0000,0.00,3738825.00,26148.5093,-150.00
2025-12-12T14:08:06.122816+05:30,26148.0000,225.00,3739050.00,26148.5080,-375.00
2025-12-12T14:08:06.205252+05:30,26148.0000,0.00,3739050.00,26148.5080,-375.00
2025-12-12T14:08:07.739763+05:30,26151.6992,600.00,3739650.00,26148.5295,225.00
2025-12-12T14:08:08.047455+05:30,26151.6992,0.00,3739650.00,26148.5295,225.00
2025-12-12T14:08:09.321895+05:30,26151.6992,0.00,3739650.00,26148.5295,225.00
2025-12-12T14:08:09.625475+05:30,26151.6992,0.00,3739650.00,26148.5295,225.00
2025-12-12T14:08:11.136852+05:30,26151.6992,0.00,3739650.00,26148.5295,225.00
2025-12-12T14:08:11.214293+05:30,26151.6992,0.00,3739650.00,26148.5295,225.00
2025-12-12T14:08:12.732927+05:30,26148.0000,300.00,3739950.00,26148.5278,-75.00
2025-12-12T14:08:13.048104+05:30,26148.5000,75.00,3740025.00,26148.5277,0.00
2025-12-12T14:08:14.335622+05:30,26151.0000,150.00,3740175.00,26148.5319,150.00
2025-12-12T14:08:14.611930+05:30,26151.0000,0.00,3740175.00,26148.5319,150.00
2025-12-12T14:08:16.151138+05:30,26148.0000,75.00,3740250.00,26148.5314,75.00
2025-12-12T14:08:16.212575+05:30,26148.0000,0.00,3740250.00,26148.5314,75.00
2025-12-12T14:08:17.740880+05:30,26150.5000,750.00,3741000.00,26148.5478,825.00
2025-12-12T14:08:18.032987+05:30,26148.3008,75.00,3741075.00,26148.5476,750.00
2025-12-12T14:08:19.343370+05:30,26148.3008,0.00,3741075.00,26148.5476,750.00
2025-12-12T14:08:19.639509+05:30,26148.3008,0.00,3741075.00,26148.5476,750.00
2025-12-12T14:08:21.133804+05:30,26150.5000,150.00,3741225.00,26148.5509,900.00
2025-12-12T14:08:21.214052+05:30,26150.5000,0.00,3741225.00,26148.5509,900.00
2025-12-12T14:08:22.741468+05:30,26150.0000,450.00,3741675.00,26148.5580,450.00
2025-12-12T14:08:22.826317+05:30,26150.0000,0.00,3741675.00,26148.5580,450.00
2025-12-12T14:08:24.349892+05:30,26151.0000,450.00,3742125.00,26148.5701,900.00
2025-12-12T14:08:24.636554+05:30,26151.0000,0.00,3742125.00,26148.5701,900.00
2025-12-12T14:08:25.961177+05:30,26151.0000,675.00,3742800.00,26148.5880,1575.00
2025-12-12T14:08:26.228980+05:30,26151.0000,0.00,3742800.00,26148.5880,1575.00
2025-12-12T14:08:27.757236+05:30,26150.0000,150.00,3742950.00,26148.5903,1425.00
2025-12-12T14:08:27.855229+05:30,26150.0000,0.00,3742950.00,26148.5903,1425.00
2025-12-12T14:08:29.371585+05:30,26151.6992,225.00,3743175.00,26148.5978,1650.00
2025-12-12T14:08:29.647357+05:30,26151.6992,0.00,3743175.00,26148.5978,1650.00
2025-12-12T14:08:30.958346+05:30,26151.6992,0.00,3743175.00,26148.5978,1650.00
2025-12-12T14:43:57.820609+05:30,26130.0000,0.00,4014225.00,0.0000,0.00
2025-12-12T14:43:58.941366+05:30,26130.0000,0.00,4014225.00,0.0000,0.00
2025-12-12T14:43:59.290209+05:30,26129.9004,75.00,4014300.00,26129.9004,-75.00
2025-12-12T14:44:00.697878+05:30,26130.0000,750.00,4015050.00,26129.9909,675.00
2025-12-12T14:44:00.876605+05:30,26130.0000,0.00,4015050.00,26129.9909,675.00
2025-12-12T14:44:02.304399+05:30,26130.0000,0.00,4015050.00,26129.9909,675.00
2025-12-12T14:44:02.691214+05:30,26130.0000,0.00,4015050.00,26129.9909,675.00
2025-12-12T14:44:03.922124+05:30,26130.0000,75.00,4015125.00,26129.9917,750.00
2025-12-12T14:44:04.302293+05:30,26130.0000,0.00,4015125.00,26129.9917,750.00
2025-12-12T14:44:05.748582+05:30,26130.0000,225.00,4015350.00,26129.9934,975.00
2025-12-12T14:44:05.893211+05:30,26130.0000,0.00,4015350.00,26129.9934,975.00
2025-12-12T14:44:07.329534+05:30,26130.0000,0.00,4015350.00,26129.9934,975.00
2025-12-12T14:44:07.688346+05:30,26130.0000,0.00,4015350.00,26129.9934,975.00
2025-12-12T14:44:08.923118+05:30,26134.5000,150.00,4015500.00,26130.5236,1125.00
2025-12-12T14:44:09.293849+05:30,26134.5000,0.00,4015500.00,26130.5236,1125.00
2025-12-12T14:44:10.714906+05:30,26134.5000,0.00,4015500.00,26130.5236,1125.00
2025-12-12T14:44:10.905986+05:30,26134.5000,0.00,4015500.00,26130.5236,1125.00
2025-12-12T14:44:12.336583+05:30,26134.5000,0.00,4015500.00,26130.5236,1125.00
2025-12-12T14:44:12.702527+05:30,26134.5000,0.00,4015500.00,26130.5236,1125.00
2025-12-12T14:44:13.961082+05:30,26130.5996,450.00,4015950.00,26130.5434,675.00
2025-12-12T14:44:14.325984+05:30,26130.5996,0.00,4015950.00,26130.5434,675.00
2025-12-12T14:44:15.714166+05:30,26130.5996,0.00,4015950.00,26130.5434,675.00
2025-12-12T14:44:15.899050+05:30,26130.5996,0.00,4015950.00,26130.5434,675.00
2025-12-12T14:44:17.351551+05:30,26130.5996,0.00,4015950.00,26130.5434,675.00
2025-12-12T14:44:17.733639+05:30,26130.5996,0.00,4015950.00,26130.5434,675.00
2025-12-12T14:44:18.947893+05:30,26131.0000,75.00,4016025.00,26130.5624,750.00
2025-12-12T14:44:19.308808+05:30,26135.0000,75.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:20.736975+05:30,26135.0000,0.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:20.921508+05:30,26135.0000,0.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:22.328874+05:30,26135.0000,0.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:22.712078+05:30,26135.0000,0.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:23.933687+05:30,26135.0000,0.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:24.314499+05:30,26135.0000,0.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:25.736582+05:30,26135.0000,0.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:25.923509+05:30,26135.0000,0.00,4016100.00,26130.7399,825.00
2025-12-12T14:44:27.355707+05:30,26134.9004,150.00,4016250.00,26131.0481,675.00
2025-12-12T14:44:27.721483+05:30,26134.9004,0.00,4016250.00,26131.0481,675.00
2025-12-12T14:44:28.984907+05:30,26132.5000,75.00,4016325.00,26131.1000,600.00
2025-12-12T14:44:29.328175+05:30,26134.9004,150.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:30.749304+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:30.915162+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:32.378033+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:32.723328+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:33.974046+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:34.436283+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:35.855553+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:35.938366+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:37.365177+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:37.728084+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:38.978655+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:39.338111+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:40.758999+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:40.944967+05:30,26134.9004,0.00,4016475.00,26131.3533,750.00
2025-12-12T14:44:42.366641+05:30,26134.0000,75.00,4016550.00,26131.4387,675.00
2025-12-12T14:44:42.742864+05:30,26134.0000,0.00,4016550.00,26131.4387,675.00
2025-12-12T14:44:43.977250+05:30,26134.0000,0.00,4016550.00,26131.4387,675.00
2025-12-12T14:44:44.379819+05:30,26131.5000,75.00,4016625.00,26131.4406,600.00
2025-12-12T14:44:45.779269+05:30,26131.5000,0.00,4016625.00,26131.4406,600.00
2025-12-12T14:44:45.944260+05:30,26131.5000,0.00,4016625.00,26131.4406,600.00
2025-12-12T14:44:47.382113+05:30,26134.0000,75.00,4016700.00,26131.5182,675.00
2025-12-12T14:44:47.563212+05:30,26134.0000,0.00,4016700.00,26131.5182,675.00
2025-12-12T14:44:48.972858+05:30,26134.0000,0.00,4016700.00,26131.5182,675.00
2025-12-12T14:44:49.365600+05:30,26134.0000,0.00,4016700.00,26131.5182,675.00
2025-12-12T14:44:50.583043+05:30,26134.0000,0.00,4016700.00,26131.5182,675.00
2025-12-12T14:44:50.958994+05:30,26134.0000,150.00,4016850.00,26131.6600,825.00
2025-12-12T14:44:52.380370+05:30,26132.0000,525.00,4017375.00,26131.7167,300.00
2025-12-12T14:44:52.574233+05:30,26131.0000,75.00,4017450.00,26131.7000,225.00
2025-12-12T14:44:53.977472+05:30,26130.9004,150.00,4017600.00,26131.6645,75.00
2025-12-12T14:44:54.160222+05:30,26130.9004,0.00,4017600.00,26131.6645,75.00
2025-12-12T14:44:55.578197+05:30,26130.9004,0.00,4017600.00,26131.6645,75.00
2025-12-12T14:44:55.779302+05:30,26130.9004,0.00,4017600.00,26131.6645,75.00
2025-12-12T14:44:57.205405+05:30,26131.0000,225.00,4017825.00,26131.6229,300.00
2025-12-12T14:44:57.582004+05:30,26131.0000,0.00,4017825.00,26131.6229,300.00
2025-12-12T14:44:58.817453+05:30,26131.0000,0.00,4017825.00,26131.6229,300.00
2025-12-12T14:44:59.194855+05:30,26131.0000,0.00,4017825.00,26131.6229,300.00
2025-12-12T14:45:00.605019+05:30,26130.0000,1725.00,4019550.00,26131.0972,-1425.00
2025-12-12T14:45:00.799677+05:30,26130.0000,0.00,4019550.00,26131.0972,-1425.00
2025-12-12T14:45:02.215892+05:30,26129.0000,2025.00,4021575.00,26130.5194,-3450.00
2025-12-12T14:45:02.396501+05:30,26129.0000,0.00,4021575.00,26130.5194,-3450.00
2025-12-12T14:45:03.805382+05:30,26130.3008,75.00,4021650.00,26130.5172,-3375.00
2025-12-12T14:45:04.012860+05:30,26130.3008,0.00,4021650.00,26130.5172,-3375.00
2025-12-12T14:45:05.412964+05:30,26129.0996,150.00,4021800.00,26130.4891,-3525.00
2025-12-12T14:45:05.771220+05:30,26129.0996,0.00,4021800.00,26130.4891,-3525.00
2025-12-12T14:45:07.042037+05:30,26129.0996,0.00,4021800.00,26130.4891,-3525.00
2025-12-12T14:45:07.412061+05:30,26128.0000,75.00,4021875.00,26130.4647,-3600.00
2025-12-12T14:45:08.640132+05:30,26128.0000,0.00,4021875.00,26130.4647,-3600.00
2025-12-12T14:45:08.999295+05:30,26128.0000,0.00,4021875.00,26130.4647,-3600.00
2025-12-12T14:45:10.409777+05:30,26129.0000,75.00,4021950.00,26130.4505,-3525.00
2025-12-12T14:45:10.588100+05:30,26129.0000,0.00,4021950.00,26130.4505,-3525.00
2025-12-12T14:45:12.009358+05:30,26129.0000,0.00,4021950.00,26130.4505,-3525.00
2025-12-12T14:45:12.209187+05:30,26129.0000,0.00,4021950.00,26130.4505,-3525.00
2025-12-12T14:45:13.615814+05:30,26129.0000,75.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:14.010623+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
