timestamp,open,high,low,close,volume
2024-12-19 03:46:00,23954.2,23957.05,23929.95,23931.5,0.0
2024-12-19 03:47:00,23933.3,23934.75,23905.75,23908.65,0.0
2024-12-19 03:48:00,23906.05,23918.85,23898.65,23907.65,0.0
2024-12-19 03:49:00,23908.15,23921.2,23906.0,23919.55,0.0
2024-12-19 03:50:00,23919.5,23938.2,23909.3,23909.3,0.0
2024-12-19 03:51:00,23908.75,23909.0,23897.6,23906.35,0.0
2024-12-19 03:52:00,23906.05,23907.6,23882.55,23888.8,0.0
2024-12-19 03:53:00,23884.9,23908.0,23883.25,23902.8,0.0
2024-12-19 03:54:00,23903.8,23924.1,23903.0,23909.55,0.0
2024-12-19 03:55:00,23910.5,23923.8,23905.9,23921.45,0.0
2024-12-19 03:56:00,23920.95,23927.15,23911.35,23920.35,0.0
2024-12-19 03:57:00,23922.45,23922.45,23903.05,23906.15,0.0
2024-12-19 03:58:00,23905.3,23909.0,23897.95,23901.55,0.0
2024-12-19 03:59:00,23899.55,23903.2,23885.7,23885.7,0.0
2024-12-19 04:00:00,23887.25,23897.9,23887.25,23893.35,0.0
2024-12-19 04:01:00,23894.3,23898.6,23885.0,23896.05,0.0
2024-12-19 04:02:00,23892.35,23895.95,23881.85,23892.7,0.0
2024-12-19 04:03:00,23892.6,23917.15,23892.0,23909.4,0.0
2024-12-19 04:04:00,23909.1,23911.7,23899.0,23906.7,0.0
2024-12-19 04:05:00,23905.75,23922.15,23901.85,23922.15,0.0
2024-12-19 04:06:00,23922.5,23929.7,23916.15,23919.55,0.0
2024-12-19 04:07:00,23918.85,23939.3,23918.6,23936.6,0.0
2024-12-19 04:08:00,23933.6,23936.6,23919.0,23924.35,0.0
2024-12-19 04:09:00,23924.15,23941.85,23923.9,23939.3,0.0
2024-12-19 04:10:00,23939.1,23958.35,23938.05,23951.7,0.0
2024-12-19 04:11:00,23951.5,23954.7,23944.7,23950.6,0.0
2024-12-19 04:12:00,23950.55,23957.3,23945.45,23956.2,0.0
2024-12-19 04:13:00,23955.0,23976.0,23955.0,23975.95,0.0
2024-12-19 04:14:00,23976.05,23999.6,23976.05,23985.1,0.0
2024-12-19 04:15:00,23985.3,23988.7,23949.95,23953.55,0.0
2024-12-19 04:16:00,23954.0,23971.55,23954.0,23962.95,0.0
2024-12-19 04:17:00,23962.1,23968.9,23951.85,23953.1,0.0
2024-12-19 04:18:00,23950.85,23962.75,23935.0,23957.25,0.0
2024-12-19 04:19:00,23957.05,23962.4,23952.3,23957.9,0.0
2024-12-19 04:20:00,23956.85,23965.8,23950.8,23956.85,0.0
2024-12-19 04:21:00,23957.8,23964.2,23955.7,23957.4,0.0
2024-12-19 04:22:00,23958.05,23967.5,23951.05,23967.25,0.0
2024-12-19 04:23:00,23967.5,23987.45,23967.5,23979.55,0.0
2024-12-19 04:24:00,23979.6,23984.05,23977.95,23981.2,0.0
2024-12-19 04:25:00,23982.7,24004.400390625,23982.05,23990.0,0.0
2024-12-19 04:26:00,23989.4,23990.75,23961.15,23962.3,0.0
2024-12-19 04:27:00,23962.3,23967.55,23957.65,23957.95,0.0
2024-12-19 04:28:00,23958.15,23961.35,23954.35,23960.1,0.0
2024-12-19 04:29:00,23960.55,23966.1,23959.95,23962.95,0.0
2024-12-19 04:30:00,23962.1,23962.1,23951.1,23956.7,0.0
2024-12-19 04:31:00,23957.1,23957.1,23944.5,23945.25,0.0
2024-12-19 04:32:00,23945.25,23963.85,23943.6,23963.45,0.0
2024-12-19 04:33:00,23962.95,23963.0,23954.9,23958.05,0.0
2024-12-19 04:34:00,23958.85,23966.05,23958.85,23965.7,0.0
2024-12-19 04:35:00,23966.2,23972.5,23961.95,23966.7,0.0
2024-12-19 04:36:00,23965.9,23972.8,23961.7,23970.4,0.0
2024-12-19 04:37:00,23971.7,23971.7,23959.4,23960.55,0.0
2024-12-19 04:38:00,23960.6,23963.4,23956.9,23962.85,0.0
2024-12-19 04:39:00,23963.05,23968.25,23955.3,23956.45,0.0
2024-12-19 04:40:00,23956.95,23956.95,23937.2,23937.2,0.0
2024-12-19 04:41:00,23938.5,23938.5,23923.9,23930.25,0.0
2024-12-19 04:42:00,23929.55,23929.7,23922.3,23923.45,0.0
2024-12-19 04:43:00,23924.5,23929.5,23919.15,23923.0,0.0
2024-12-19 04:44:00,23923.85,23935.95,23919.95,23929.75,0.0
